,Origin_Airport,Destination_Airport,Departure_Time,Arrival_Time,Airline,Duration,Date,Price
1208,SGN,CXR,1:30 PM,2:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,422,000"
1209,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,422,000"
1210,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-16,"₫1,519,000"
1211,SGN,CXR,12:15 PM,1:30 PM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,843,000"
1212,SGN,CXR,11:55 PM,1:15 AM+1,Vietnam Airlines,1 hr 20 min,2024-06-17,"₫1,098,000"
1213,SGN,CXR,9:35 AM,10:45 AM,Bamboo Airways,1 hr 10 min,2024-06-17,"₫1,102,000"
1214,SGN,CXR,5:40 AM,6:50 AM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,206,000"
1215,SGN,CXR,7:30 PM,8:40 PM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,206,000"
1216,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,206,000"
1217,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-17,"₫1,314,000"
1218,SGN,CXR,11:55 AM,1:05 PM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,328,600"
1219,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,422,000"
1220,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,422,000"
1221,SGN,CXR,1:30 PM,2:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,519,000"
1222,SGN,CXR,12:15 PM,1:30 PM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,789,000"
1223,SGN,CXR,9:35 AM,10:45 AM,Bamboo Airways,1 hr 10 min,2024-06-18,"₫1,102,000"
1224,SGN,CXR,11:55 AM,1:05 PM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,134,200"
1225,SGN,CXR,5:40 AM,6:50 AM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,206,000"
1226,SGN,CXR,11:55 PM,1:15 AM+1,Vietnam Airlines,1 hr 20 min,2024-06-18,"₫1,098,000"
1227,SGN,CXR,7:25 PM,8:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,206,000"
1228,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,206,000"
1229,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-18,"₫1,314,000"
1230,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,422,000"
1231,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,422,000"
1232,SGN,CXR,12:15 PM,1:30 PM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,519,000"
1233,SGN,CXR,1:30 PM,2:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,519,000"
1234,SGN,CXR,8:35 PM,9:45 PM,Bamboo Airways,1 hr 10 min,2024-06-18,"₫1,897,000"
1235,SGN,CXR,2:25 PM,3:25 PM,VietJet Air,1 hr,2024-06-19,"₫1,047,800"
1236,SGN,CXR,11:55 PM,1:15 AM+1,Vietnam Airlines,1 hr 20 min,2024-06-19,"₫1,098,000"
1237,SGN,CXR,7:30 PM,8:40 PM,Vietnam Airlines,1 hr 10 min,2024-06-19,"₫1,206,000"
1238,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,206,000"
1239,SGN,CXR,5:40 AM,6:50 AM,Vietnam Airlines,1 hr 10 min,2024-06-19,"₫1,314,000"
1240,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-19,"₫1,314,000"
1241,SGN,CXR,11:55 AM,1:05 PM,VietJet Air,1 hr 10 min,2024-06-19,"₫1,328,600"
1242,SGN,CXR,1:30 PM,2:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,422,000"
1243,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,422,000"
1244,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,422,000"
1245,SGN,CXR,12:15 PM,1:30 PM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,519,000"
1246,SGN,CXR,11:55 PM,1:15 AM+1,Vietnam Airlines,1 hr 20 min,2024-06-20,"₫1,098,000"
1247,SGN,CXR,6:40 AM,7:50 AM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,134,200"
1248,SGN,CXR,11:55 AM,1:05 PM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,220,600"
1249,SGN,CXR,5:40 AM,6:50 AM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,314,000"
1250,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-20,"₫1,314,000"
1251,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,314,000"
1252,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,422,000"
1253,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,422,000"
1254,SGN,CXR,11:35 AM,12:50 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,519,000"
1255,SGN,CXR,1:30 PM,2:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,616,000"
1256,SGN,CXR,12:15 PM,1:30 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,702,000"
1257,SGN,CXR,9:35 AM,10:45 AM,Bamboo Airways,1 hr 10 min,2024-06-20,"₫1,707,000"
1258,SGN,PQC,5:00 PM,6:10 PM,Vietravel Airlines,1 hr 10 min,2024-06-13,"₫1,034,840"
1259,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-13,"₫1,098,000"
1260,SGN,PQC,1:00 AM,2:00 AM,Vietnam Airlines,1 hr,2024-06-13,"₫1,098,000"
1261,SGN,PQC,4:05 PM,5:05 PM,VietJet Air,1 hr,2024-06-13,"₫1,220,600"
1262,SGN,PQC,5:40 AM,6:40 AM,VietJet Air,1 hr,2024-06-13,"₫1,220,600"
1263,SGN,PQC,3:15 PM,4:25 PM,VietJet Air,1 hr 10 min,2024-06-13,"₫1,220,600"
1264,SGN,PQC,6:50 PM,8:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,314,000"
1265,SGN,PQC,7:30 AM,8:30 AM,,1 hr,2024-06-13,"₫1,328,600"
1266,SGN,PQC,10:35 AM,11:35 AM,Operated by Vietnam Air Service,1 hr,2024-06-13,"₫1,328,600"
1267,SGN,PQC,12:45 PM,1:45 PM,VietJet Air,1 hr,2024-06-13,"₫1,328,600"
1268,SGN,PQC,6:00 AM,7:05 AM,VietJet Air,1 hr 5 min,2024-06-13,"₫1,616,000"
1269,SGN,PQC,3:35 PM,4:45 PM,VietJet Air,1 hr 10 min,2024-06-13,"₫1,616,000"
1270,SGN,PQC,5:10 PM,6:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,616,000"
1271,SGN,PQC,8:20 AM,9:30 AM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,843,000"
1272,SGN,PQC,10:50 AM,12:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,900,000"
1273,SGN,PQC,1:10 PM,2:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,900,000"
1274,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-14,"₫1,098,000"
1275,SGN,PQC,1:00 AM,2:00 AM,Vietnam Airlines,1 hr,2024-06-14,"₫1,098,000"
1276,SGN,PQC,5:00 PM,6:10 PM,Vietravel Airlines,1 hr 10 min,2024-06-14,"₫1,186,040"
1277,SGN,PQC,12:45 PM,1:45 PM,VietJet Air,1 hr,2024-06-14,"₫1,436,600"
1278,SGN,PQC,6:50 PM,8:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-14,"₫1,422,000"
1279,SGN,PQC,3:15 PM,4:25 PM,,1 hr 10 min,2024-06-14,"₫1,436,600"
1280,SGN,PQC,4:05 PM,5:05 PM,Operated by Vietnam Air Service,1 hr,2024-06-14,"₫1,436,600"
1281,SGN,PQC,8:15 PM,9:15 PM,VietJet Air,1 hr,2024-06-14,"₫1,436,600"
1282,SGN,PQC,5:40 AM,6:40 AM,VietJet Air,1 hr,2024-06-14,"₫1,544,600"
1283,SGN,PQC,10:35 AM,11:35 AM,VietJet Air,1 hr,2024-06-14,"₫1,652,600"
1284,SGN,PQC,7:30 AM,8:30 AM,VietJet Air,1 hr,2024-06-14,"₫1,695,800"
1285,SGN,PQC,5:10 PM,6:20 PM,VietJet Air,1 hr 10 min,2024-06-14,"₫1,702,000"
1286,SGN,PQC,3:40 PM,4:45 PM,VietJet Air,1 hr 5 min,2024-06-14,"₫1,900,000"
1287,SGN,PQC,6:00 AM,7:05 AM,Vietnam Airlines,1 hr 5 min,2024-06-14,"₫1,905,000"
1288,SGN,PQC,8:20 AM,9:30 AM,Vietnam Airlines,1 hr 10 min,2024-06-14,"₫1,905,000"
1289,SGN,PQC,1:15 PM,2:20 PM,Vietnam Airlines,1 hr 5 min,2024-06-14,"₫1,905,000"
1290,SGN,PQC,10:50 AM,12:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-14,"₫4,348,000"
1291,SGN,PQC,5:05 PM,6:10 PM,Vietravel Airlines,1 hr 5 min,2024-06-15,"₫1,034,840"
1292,SGN,PQC,12:20 AM,1:20 AM,Vietnam Airlines,1 hr,2024-06-15,"₫1,098,000"
1293,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-15,"₫1,098,000"
1294,SGN,PQC,5:05 PM,6:10 PM,Vietravel Airlines,1 hr 5 min,2024-06-16,"₫797,240"
1295,SGN,PQC,4:05 PM,5:05 PM,VietJet Air,1 hr,2024-06-16,"₫961,400"
1296,SGN,PQC,12:20 AM,1:20 AM,Vietnam Airlines,1 hr,2024-06-16,"₫1,098,000"
1297,SGN,PQC,5:40 AM,6:40 AM,VietJet Air,1 hr,2024-06-16,"₫961,400"
1298,SGN,PQC,8:15 PM,9:15 PM,VietJet Air,1 hr,2024-06-16,"₫961,400"
1299,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-16,"₫1,098,000"
1300,SGN,PQC,1:00 AM,2:00 AM,Vietnam Airlines,1 hr,2024-06-16,"₫1,098,000"
1301,SGN,PQC,5:10 PM,6:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-16,"₫1,206,000"
1302,SGN,PQC,6:50 PM,8:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-16,"₫1,206,000"
1303,SGN,PQC,2:15 PM,3:25 PM,,1 hr 10 min,2024-06-16,"₫1,314,000"
1304,SGN,PQC,3:40 PM,4:45 PM,Operated by Vietnam Air Service,1 hr 5 min,2024-06-16,"₫1,314,000"
1305,SGN,PQC,7:30 AM,8:30 AM,Vietnam Airlines,1 hr,2024-06-16,"₫1,328,600"
1306,SGN,PQC,10:35 AM,11:35 AM,Vietnam Airlines,1 hr,2024-06-16,"₫1,328,600"
1307,SGN,PQC,12:45 PM,1:45 PM,VietJet Air,1 hr,2024-06-16,"₫1,328,600"
1308,SGN,PQC,3:15 PM,4:25 PM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,328,600"
1309,SGN,PQC,6:00 AM,7:05 AM,VietJet Air,1 hr 5 min,2024-06-16,"₫1,519,000"
1310,SGN,PQC,8:20 AM,9:30 AM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,702,000"
1311,SGN,PQC,1:15 PM,2:20 PM,Vietnam Airlines,1 hr 5 min,2024-06-16,"₫1,702,000"
1312,SGN,PQC,10:50 AM,12:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-16,"₫1,843,000"
1313,SGN,PQC,5:05 PM,6:10 PM,Vietravel Airlines,1 hr 5 min,2024-06-17,"₫797,240"
1314,SGN,PQC,8:15 PM,9:15 PM,VietJet Air,1 hr,2024-06-17,"₫961,400"
1315,SGN,PQC,12:20 AM,1:20 AM,Vietnam Airlines,1 hr,2024-06-17,"₫1,098,000"
1316,SGN,PQC,5:40 AM,6:40 AM,VietJet Air,1 hr,2024-06-17,"₫961,400"
1317,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-17,"₫1,098,000"
1318,SGN,PQC,1:00 AM,2:00 AM,Vietnam Airlines,1 hr,2024-06-17,"₫1,098,000"
1319,SGN,PQC,5:10 PM,6:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,314,000"
1320,SGN,PQC,6:50 PM,8:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,314,000"
1321,SGN,PQC,8:55 PM,9:55 PM,,1 hr,2024-06-17,"₫1,314,000"
1322,SGN,PQC,7:30 AM,8:30 AM,Operated by Vietnam Air Service,1 hr,2024-06-17,"₫1,328,600"
1323,SGN,PQC,10:35 AM,11:35 AM,Vietnam Airlines,1 hr,2024-06-17,"₫1,328,600"
1324,SGN,PQC,12:45 PM,1:45 PM,VietJet Air,1 hr,2024-06-17,"₫1,328,600"
1325,SGN,PQC,3:15 PM,4:25 PM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,328,600"
1326,SGN,PQC,3:55 PM,5:05 PM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,328,600"
1327,SGN,PQC,2:15 PM,3:25 PM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,519,000"
1328,SGN,PQC,3:40 PM,4:45 PM,VietJet Air,1 hr 5 min,2024-06-17,"₫1,519,000"
1329,SGN,PQC,6:00 AM,7:05 AM,Vietnam Airlines,1 hr 5 min,2024-06-17,"₫1,616,000"
1330,SGN,PQC,10:50 AM,12:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,616,000"
1331,SGN,PQC,8:20 AM,9:30 AM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,702,000"
1332,SGN,PQC,1:10 PM,2:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,905,000"
1333,SGN,PQC,5:05 PM,6:10 PM,Vietravel Airlines,1 hr 5 min,2024-06-18,"₫797,240"
1334,SGN,PQC,5:40 AM,6:40 AM,VietJet Air,1 hr,2024-06-18,"₫961,400"
1335,SGN,PQC,12:20 AM,1:20 AM,Vietnam Airlines,1 hr,2024-06-18,"₫1,098,000"
1336,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-18,"₫1,098,000"
1337,SGN,PQC,1:00 AM,2:00 AM,Vietnam Airlines,1 hr,2024-06-18,"₫1,098,000"
1338,SGN,PQC,9:00 PM,10:00 PM,Vietnam Airlines,1 hr,2024-06-18,"₫1,098,000"
1339,SGN,PQC,5:10 PM,6:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,314,000"
1340,SGN,PQC,6:50 PM,8:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,314,000"
1341,SGN,PQC,8:55 PM,9:55 PM,,1 hr,2024-06-18,"₫1,314,000"
1342,SGN,PQC,7:30 AM,8:30 AM,Operated by Vietnam Air Service,1 hr,2024-06-18,"₫1,328,600"
1343,SGN,PQC,10:35 AM,11:35 AM,Vietnam Airlines,1 hr,2024-06-18,"₫1,328,600"
1344,SGN,PQC,12:45 PM,1:45 PM,VietJet Air,1 hr,2024-06-18,"₫1,328,600"
1345,SGN,PQC,3:15 PM,4:25 PM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,328,600"
1346,SGN,PQC,3:55 PM,5:05 PM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,328,600"
1347,SGN,PQC,6:00 AM,7:05 AM,VietJet Air,1 hr 5 min,2024-06-18,"₫1,519,000"
1348,SGN,PQC,2:15 PM,3:25 PM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,519,000"
1349,SGN,PQC,3:40 PM,4:45 PM,Vietnam Airlines,1 hr 5 min,2024-06-18,"₫1,519,000"
1350,SGN,PQC,10:50 AM,12:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,616,000"
1351,SGN,PQC,8:20 AM,9:30 AM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,702,000"
1352,SGN,PQC,1:10 PM,2:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,905,000"
1353,SGN,PQC,5:10 PM,6:10 PM,Vietravel Airlines,1 hr,2024-06-19,"₫797,240"
1354,SGN,PQC,4:05 PM,5:05 PM,VietJet Air,1 hr,2024-06-19,"₫961,400"
1355,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-19,"₫1,098,000"
1356,SGN,PQC,5:40 AM,6:40 AM,VietJet Air,1 hr,2024-06-19,"₫961,400"
1357,SGN,PQC,8:15 PM,9:15 PM,VietJet Air,1 hr,2024-06-19,"₫961,400"
1358,SGN,PQC,1:00 AM,2:00 AM,Vietnam Airlines,1 hr,2024-06-19,"₫1,098,000"
1359,SGN,PQC,5:10 PM,6:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-19,"₫1,314,000"
1360,SGN,PQC,6:50 PM,8:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-19,"₫1,314,000"
1361,SGN,PQC,7:30 AM,8:30 AM,,1 hr,2024-06-19,"₫1,328,600"
1362,SGN,PQC,10:35 AM,11:35 AM,Operated by Vietnam Air Service,1 hr,2024-06-19,"₫1,328,600"
1363,SGN,PQC,12:45 PM,1:45 PM,VietJet Air,1 hr,2024-06-19,"₫1,328,600"
1364,SGN,PQC,3:15 PM,4:25 PM,VietJet Air,1 hr 10 min,2024-06-19,"₫1,328,600"
1365,SGN,PQC,6:00 AM,7:05 AM,VietJet Air,1 hr 5 min,2024-06-19,"₫1,519,000"
1366,SGN,PQC,7:00 AM,7:55 AM,VietJet Air,55 min,2024-06-19,"₫1,519,000"
1367,SGN,PQC,3:40 PM,4:45 PM,Vietnam Airlines,1 hr 5 min,2024-06-19,"₫1,519,000"
1368,SGN,PQC,8:20 AM,9:30 AM,Vietnam Airlines,1 hr 10 min,2024-06-19,"₫1,616,000"
1369,SGN,PQC,10:50 AM,12:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-19,"₫1,702,000"
1370,SGN,PQC,1:15 PM,2:20 PM,Vietnam Airlines,1 hr 5 min,2024-06-19,"₫1,905,000"
1371,SGN,PQC,5:00 PM,6:10 PM,Vietravel Airlines,1 hr 10 min,2024-06-20,"₫1,034,840"
1372,SGN,PQC,12:50 AM,1:50 AM,Vietnam Airlines,1 hr,2024-06-20,"₫1,098,000"
1373,SGN,PQC,1:00 AM,2:00 AM,Vietnam Airlines,1 hr,2024-06-20,"₫1,098,000"
1374,SGN,PQC,4:05 PM,5:05 PM,VietJet Air,1 hr,2024-06-20,"₫1,220,600"
1375,SGN,PQC,3:15 PM,4:25 PM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,220,600"
1376,SGN,PQC,12:45 PM,1:45 PM,VietJet Air,1 hr,2024-06-20,"₫1,436,600"
1377,SGN,PQC,10:35 AM,11:35 AM,VietJet Air,1 hr,2024-06-20,"₫1,544,600"
1378,SGN,PQC,9:00 PM,10:00 PM,Vietnam Airlines,1 hr,2024-06-20,"₫1,702,000"
1379,SGN,PQC,5:40 AM,6:40 AM,VietJet Air,1 hr,2024-06-20,"₫1,847,000"
1380,SGN,PQC,7:30 AM,8:30 AM,VietJet Air,1 hr,2024-06-20,"₫1,847,000"
1381,SGN,PQC,6:00 AM,7:05 AM,Vietnam Airlines,1 hr 5 min,2024-06-20,"₫1,905,000"
1382,SGN,PQC,7:00 AM,7:55 AM,Vietnam Airlines,55 min,2024-06-20,"₫1,905,000"
1383,SGN,PQC,8:20 AM,9:30 AM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,905,000"
1384,SGN,PQC,10:50 AM,12:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,905,000"
1385,SGN,PQC,1:10 PM,2:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,905,000"
1386,SGN,PQC,3:35 PM,4:45 PM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,905,000"
1387,SGN,PQC,5:10 PM,6:20 PM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,905,000"
1388,SGN,PQC,6:50 PM,8:00 PM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,905,000"
1389,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-13,"₫1,328,600"
1390,SGN,PXU,3:45 PM,5:00 PM,Vietnam Airlines,1 hr 15 min,2024-06-13,"₫1,519,000"
1391,SGN,PXU,6:15 AM,7:25 AM,VietJet Air,1 hr 10 min,2024-06-14,"₫1,436,600"
1392,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-14,"₫1,436,600"
1393,SGN,PXU,3:45 PM,5:00 PM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,616,000"
1394,SGN,PXU,,,,,2024-06-14,
1395,SGN,PXU,,,,,2024-06-14,
1396,SGN,PXU,,,,,2024-06-14,
1397,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-15,"₫1,328,600"
1398,SGN,PXU,3:45 PM,5:00 PM,Vietnam Airlines,1 hr 15 min,2024-06-15,"₫1,519,000"
1399,SGN,PXU,6:15 AM,7:25 AM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,134,200"
1400,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,134,200"
1401,SGN,PXU,3:45 PM,5:00 PM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,324,000"
1402,SGN,PXU,6:15 AM,7:25 AM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,134,200"
1403,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,134,200"
1404,SGN,PXU,3:45 PM,5:00 PM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,324,000"
1405,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,134,200"
1406,SGN,PXU,4:00 PM,5:00 PM,Vietnam Airlines,1 hr,2024-06-18,"₫1,324,000"
1407,SGN,PXU,6:15 AM,7:25 AM,VietJet Air,1 hr 10 min,2024-06-19,"₫1,134,200"
1408,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-19,"₫1,134,200"
1409,SGN,PXU,3:45 PM,5:00 PM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,422,000"
1410,SGN,PXU,4:40 PM,5:50 PM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,134,200"
1411,SGN,PXU,3:45 PM,5:00 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,519,000"
1412,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-13,"₫1,240,040"
1413,SGN,UIH,5:30 PM,6:40 PM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,389,000"
1414,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-14,"₫1,380,440"
1415,SGN,UIH,11:30 AM,12:45 PM,Bamboo Airways,1 hr 15 min,2024-06-14,"₫1,534,000"
1416,SGN,UIH,10:40 AM,11:50 AM,VietJet Air,1 hr 10 min,2024-06-14,"₫1,544,600"
1417,SGN,UIH,7:00 AM,8:15 AM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,659,000"
1418,SGN,UIH,6:00 PM,7:10 PM,Vietnam Airlines,1 hr 10 min,2024-06-14,"₫1,659,000"
1419,SGN,UIH,6:25 PM,7:35 PM,VietJet Air,1 hr 10 min,2024-06-14,"₫1,544,600"
1420,SGN,UIH,6:50 AM,8:00 AM,VietJet Air,1 hr 10 min,2024-06-14,"₫1,663,400"
1421,SGN,UIH,3:25 PM,4:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,951,000"
1422,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-15,"₫1,240,040"
1423,SGN,UIH,7:00 AM,8:15 AM,Vietnam Airlines,1 hr 15 min,2024-06-15,"₫1,389,000"
1424,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-16,"₫1,142,840"
1425,SGN,UIH,11:30 AM,12:45 PM,Bamboo Airways,1 hr 15 min,2024-06-16,"₫1,253,000"
1426,SGN,UIH,7:00 AM,8:15 AM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,270,000"
1427,SGN,UIH,6:50 AM,8:00 AM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,382,600"
1428,SGN,UIH,10:40 AM,11:50 AM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,382,600"
1429,SGN,UIH,6:25 PM,7:35 PM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,382,600"
1430,SGN,UIH,3:25 PM,4:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,389,000"
1431,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-17,"₫1,240,040"
1432,SGN,UIH,7:00 AM,8:15 AM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,270,000"
1433,SGN,UIH,6:00 PM,7:10 PM,Vietnam Airlines,1 hr 10 min,2024-06-17,"₫1,270,000"
1434,SGN,UIH,6:50 AM,8:00 AM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,382,600"
1435,SGN,UIH,10:40 AM,11:50 AM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,382,600"
1436,SGN,UIH,6:25 PM,7:35 PM,VietJet Air,1 hr 10 min,2024-06-17,"₫1,382,600"
1437,SGN,UIH,3:25 PM,4:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-17,"₫1,389,000"
1438,SGN,UIH,11:30 AM,12:45 PM,Bamboo Airways,1 hr 15 min,2024-06-17,"₫1,393,000"
1439,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-18,"₫1,142,840"
1440,SGN,UIH,11:30 AM,12:45 PM,Bamboo Airways,1 hr 15 min,2024-06-18,"₫1,253,000"
1441,SGN,UIH,7:00 AM,8:15 AM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,270,000"
1442,SGN,UIH,6:00 PM,7:10 PM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,270,000"
1443,SGN,UIH,6:50 AM,8:00 AM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,382,600"
1444,SGN,UIH,10:40 AM,11:50 AM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,382,600"
1445,SGN,UIH,6:25 PM,7:35 PM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,382,600"
1446,SGN,UIH,9:30 AM,10:45 AM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,389,000"
